hr185_reference,hr185_reference_normalized,supplier_code,supplier_name,transaction_date,transaction_type,amount,has_direct_grn_match,grn_match_type,grn_match_count,linking_method,has_inherited_grn_match,match_notes,grn_voucher,grn_inv_no,grn_supplier,paired_inv_reference
0001015198,1015198,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-14,INV,139840.0,True,direct,1,standard,False,Invoice transaction,INVI005368,1015198.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
29321,29321,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-14,CHQ,1143307.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001015245,1015245,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,INV,147200.0,True,direct,1,standard,False,Invoice transaction,INVI005393,1015245.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015247,1015247,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,INV,462300.0,True,direct,1,standard,False,Invoice transaction,INVI005393,1015247.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015248,1015248,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,INV,213123.75,True,direct,1,standard,False,Invoice transaction,INVI005393,1015248.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015249,1015249,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,INV,333787.5,True,direct,1,standard,False,Invoice transaction,INVI005393,1015249.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015262,1015262,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,INV,119232.0,True,direct,1,standard,False,Invoice transaction,INVI005393,1015262.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015263,1015263,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,INV,76176.0,True,direct,1,standard,False,Invoice transaction,INVI005393,1015263.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015264,1015264,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,INV,209882.48,True,direct,1,standard,False,Invoice transaction,INVI005393,1015264.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015265,1015265,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,INV,180286.65,True,direct,1,standard,False,Invoice transaction,INVI005393,1015265.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015266,1015266,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,INV,240534.0,True,direct,1,standard,False,Invoice transaction,INVI005393,1015266.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
29367,29367,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,CHQ,1982522.38,False,none,0,standard,False,Standalone CHQ transaction,,,,
29371,29371,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-22,CHQ,202256.25,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001015333,1015333,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-30,INV,760794.0,True,direct,2,standard,False,Invoice transaction,INVI005428,1015333.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015334,1015334,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-30,INV,732138.3,True,direct,4,standard,False,Invoice transaction,INVI005428,1015334.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015335,1015335,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-30,INV,195615.0,True,direct,1,standard,False,Invoice transaction,INVI005428,1015335.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
29407,29407,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-09-30,CHQ,1688547.3,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001015417,1015417,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-07,INV,677676.6,True,direct,2,standard,False,Invoice transaction,INVI005469,1015417.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015418,1015418,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-07,INV,240534.0,True,direct,1,standard,False,Invoice transaction,INVI005469,1015418.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015419,1015419,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-07,INV,76176.0,True,direct,1,standard,False,Invoice transaction,INVI005469,1015419.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
29904,29904,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-07,CHQ,994386.6,False,none,0,standard,False,Standalone CHQ transaction,,,,
29979,29979,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-14,CHQ,774106.86,False,none,0,standard,False,Standalone CHQ transaction,,,,
29980,29980,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-14,CHQ,521529.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001015507,1015507,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-19,INV,132130.4,True,direct,1,standard,False,Invoice transaction,INVI005506,1015507.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
30036,30036,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-19,CHQ,1323645.4,False,none,0,standard,False,Standalone CHQ transaction,,,,
30684,30684,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-19,CHQ,72700.47,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001015526,1015526,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-20,INV,195615.0,True,direct,1,standard,False,Invoice transaction,INVI005506,1015526.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015527,1015527,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-20,INV,147200.0,True,direct,1,standard,False,Invoice transaction,INVI005506,1015527.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015528,1015528,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-20,INV,462300.0,True,direct,1,standard,False,Invoice transaction,INVI005506,1015528.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015529,1015529,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-20,INV,209760.0,True,direct,1,standard,False,Invoice transaction,INVI005506,1015529.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015553,1015553,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-21,INV,176640.0,True,direct,1,standard,False,Invoice transaction,INVI005506,1015553.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015617,1015617,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-27,INV,515844.0,True,direct,1,standard,False,Invoice transaction,INVI005557,1015617.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015618,1015618,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-27,INV,314640.0,True,direct,1,standard,False,Invoice transaction,INVI005557,1015618.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015619,1015619,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-27,INV,133860.0,True,direct,1,standard,False,Invoice transaction,INVI005557,1015619.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015634,1015634,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-27,INV,184000.0,True,direct,1,standard,False,Invoice transaction,INVI005557,1015634.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015635,1015635,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-27,INV,184000.0,True,direct,1,standard,False,Invoice transaction,INVI005557,1015635.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015636,1015636,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-27,INV,141277.5,True,direct,1,standard,False,Invoice transaction,INVI005557,1015636.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015637,1015637,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-27,INV,732138.3,True,direct,1,standard,False,Invoice transaction,INVI005557,1015637.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
30077,30077,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-10-27,CHQ,2205759.8,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001015658,1015658,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-03,INV,76176.0,True,direct,1,standard,False,Invoice transaction,INVI005579,1015658.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015659,1015659,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-03,INV,240534.0,True,direct,1,standard,False,Invoice transaction,INVI005579,1015659.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015660,1015660,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-03,INV,307827.63,True,direct,3,standard,False,Invoice transaction,INVI005579,1015660.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
30685,30685,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-03,CHQ,906929.1,False,none,0,standard,False,Standalone CHQ transaction,,,,
30695,30695,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-03,CHQ,1180935.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
30698,30698,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-03,CHQ,624537.63,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001015680,1015680,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-04,INV,93104.0,True,direct,1,standard,False,Invoice transaction,INVI005592,1015680.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015681,1015681,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-04,INV,172960.0,True,direct,1,standard,False,Invoice transaction,INVI005592,1015681.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015683,1015683,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-04,INV,732138.3,True,direct,1,standard,False,Invoice transaction,INVI005592,1015683.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015684,1015684,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-04,INV,141277.5,True,direct,1,standard,False,Invoice transaction,INVI005592,1015684.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
30638,30638,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-04,CHQ,1139479.8,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001015721,1015721,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-10,INV,440220.0,True,direct,2,standard,False,Invoice transaction,INVI005579,1015721.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015722,1015722,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-10,INV,740715.0,True,direct,3,standard,False,Invoice transaction,INVI005579,1015722.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015803,1015803,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-17,INV,147200.0,True,direct,1,standard,False,Invoice transaction,INVI005628,1015803.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015804,1015804,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-17,INV,732138.3,True,direct,4,standard,False,Invoice transaction,INVI005628,1015804.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015813,1015813,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-17,INV,172960.0,True,direct,1,standard,False,Invoice transaction,INVI005628,1015813.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015814,1015814,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-17,INV,154100.0,True,direct,1,standard,False,Invoice transaction,INVI005628,1015814.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
30762,30762,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-17,CHQ,1657606.55,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001015845,1015845,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-18,INV,49887.0,True,direct,1,standard,False,Invoice transaction,INVI005628,1015845.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015846,1015846,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-18,INV,205706.25,True,direct,3,standard,False,Invoice transaction,INVI005628,1015846.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015847,1015847,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-18,INV,195615.0,True,direct,2,standard,False,Invoice transaction,INVI005628,1015847.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015893,1015893,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-23,INV,147200.0,True,direct,1,standard,False,Invoice transaction,INVI005668,1015893.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015894,1015894,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-23,INV,462300.0,True,direct,1,standard,False,Invoice transaction,INVI005668,1015894.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015899,1015899,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-23,INV,159224.4,True,direct,1,standard,False,Invoice transaction,INVI005668,1015899.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015901,1015901,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-23,INV,187680.0,True,direct,1,standard,False,Invoice transaction,INVI005668,1015901.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001015902,1015902,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-23,INV,149040.0,True,direct,1,standard,False,Invoice transaction,INVI005668,1015902.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
30805,30805,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-23,CHQ,1105444.4,False,none,0,standard,False,Standalone CHQ transaction,,,,
31235,31235,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-11-29,CHQ,3025818.36,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001016041,1016041,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-06,INV,240534.0,True,direct,1,standard,False,Invoice transaction,INVI005726,1016041.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016042,1016042,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-06,INV,76176.0,True,direct,1,standard,False,Invoice transaction,INVI005726,1016042.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016043,1016043,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-06,INV,148005.0,True,direct,1,standard,False,Invoice transaction,INVI005726,1016043.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016044,1016044,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-06,INV,91000.0,True,direct,1,standard,False,Invoice transaction,INVI005726,1016044.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016045,1016045,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-06,INV,732138.3,True,direct,1,standard,False,Invoice transaction,INVI005726,1016045.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
31313,31313,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-06,CHQ,1287853.3,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001016082,1016082,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-09,INV,180286.65,True,direct,1,standard,False,Invoice transaction,INVI005744,1016082.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016083,1016083,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-09,INV,314640.0,True,direct,1,standard,False,Invoice transaction,INVI005744,1016083.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
31426,31426,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-09,CHQ,494926.65,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001016110,1016110,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-13,INV,462300.0,True,direct,1,standard,False,Invoice transaction,INVI005755,1016110.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016111,1016111,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-13,INV,147200.0,True,direct,1,standard,False,Invoice transaction,INVI005755,1016111.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
31476,31476,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-13,CHQ,1859887.53,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001016149,1016149,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-14,INV,732138.3,True,direct,1,standard,False,Invoice transaction,INVI005755,1016149.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016151,1016151,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-14,INV,223049.23,True,direct,1,standard,False,Invoice transaction,INVI005755,1016151.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
31439,31439,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-14,CHQ,1620322.08,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001016192,1016192,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-20,INV,165600.0,True,direct,1,standard,False,Invoice transaction,INVI005755,1016192.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016193,1016193,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-20,INV,129600.0,True,direct,1,standard,False,Invoice transaction,INVI005755,1016193.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016282,1016282,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-30,INV,158387.2,True,direct,1,standard,False,Invoice transaction,INVI005842,1016282.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016283,1016283,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-30,INV,186104.96,True,direct,1,standard,False,Invoice transaction,INVI005842,1016283.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016284,1016284,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-30,INV,188084.8,True,direct,1,standard,False,Invoice transaction,INVI005842,1016284.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
31980,31980,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2022-12-30,CHQ,623576.96,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001016293,1016293,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-04,INV,91000.0,True,direct,1,standard,False,Invoice transaction,INVI005842,1016293.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016311,1016311,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-11,INV,732138.3,True,direct,1,standard,False,Invoice transaction,INVI005850,1016311.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
32160,32160,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-11,CHQ,732138.3,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1016311,INVI005850,1016311.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,1016311.0
0001016334,1016334,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-13,INV,174076.65,True,direct,1,standard,False,Invoice transaction,INVI005863,1016334.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016337,1016337,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-13,INV,176640.0,True,direct,1,standard,False,Invoice transaction,INVI005863,1016337.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016338,1016338,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-13,INV,159224.4,True,direct,1,standard,False,Invoice transaction,INVI005863,1016338.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016339,1016339,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-13,INV,104880.0,True,direct,1,standard,False,Invoice transaction,INVI005863,1016339.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
32165,32165,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-13,CHQ,614821.05,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001016403,1016403,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-20,INV,186300.0,True,direct,1,standard,False,Invoice transaction,INVI005880,1016403.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016404,1016404,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-20,INV,699018.3,True,direct,1,standard,False,Invoice transaction,INVI005880,1016404.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
32234,32234,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-20,CHQ,885318.3,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001016419,1016419,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-27,INV,462300.0,True,direct,1,standard,False,Invoice transaction,INVI005894,1016419.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016420,1016420,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-27,INV,147200.0,True,direct,1,standard,False,Invoice transaction,INVI005894,1016420.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016421,1016421,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-27,INV,307827.63,True,direct,3,standard,False,Invoice transaction,INVI005894,1016421.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
0001016422,1016422,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-27,INV,360573.3,True,direct,1,standard,False,Invoice transaction,INVI005894,1016422.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
32269,32269,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-27,CHQ,1277900.93,False,none,0,standard,False,Standalone CHQ transaction,,,,
32273,32273,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-01-27,CHQ,1148082.26,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001016458,1016458,400833,E.K. CONSTRUCTION AND ALL GENERAL TRADING,2023-02-07,INV,1311000.0,True,direct,1,standard,False,Invoice transaction,INVI005900,1016458.0,E.K. CONSTRUCTION AND ALL GENERAL TRADING,
