item_no,tran_date,type,reference,line,vote_no,grn_qty,grn_value,issue_qty,issue_value,average_pr,var_percent,description,date_from,date_to,store,source_file
214582,2023-08-03,ISS,139833,1,0602ELP91ZZWM,,,214582.0,20230803.0,1.0,100.0,V PVC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214582,2024-04-19,ISS,146180,1,0602ELP92ZZWM,,,214582.0,20240419.0,1.0,100.0,V PVC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214582,2024-04-19,ISS,146177,1,0602ELP92ZZWM,,,214582.0,20240419.0,1.0,100.0,V PVC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214582,2024-04-19,Carried Forward,,,,214582.0,20240419.0,,,,,V PVC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214582,2024-07-04,Brought Forward,,,,214582.0,20240704.0,,,,,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2024-09-17,ISS,145849,1,0602ELP91ZZWM,,,214582.0,20240917.0,1.0,100.0,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2025-01-14,ISS,147178,3,0602ELP91ZZWM,,,214582.0,20250114.0,3.0,100.0,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2025-01-24,ISS,147180,1,0602ELP91ZZWM,,,214582.0,20250124.0,1.0,100.0,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2025-01-28,ISS,147187,1,0602ELP91ZZWM,,,214582.0,20250128.0,1.0,100.0,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2025-05-16,ISS,140206,1,0602ELP92ZZWM,,,214582.0,20250516.0,1.0,100.0,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2025-05-16,ISS,140213,1,0602ELP93ZZWM,,,214582.0,20250516.0,1.0,100.0,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2025-05-16,ISS,140201,1,0602ELP92ZZWM,,,214582.0,20250516.0,1.0,100.0,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2025-06-20,ISS,140240,2,0602ELP94ZZWM,,,214582.0,20250620.0,2.0,100.0,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2025-06-25,ISS,140229,3,0602ELP94ZZWM,,,214582.0,20250625.0,3.0,100.0,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2025-06-25,ISS,140242,1,0602ELP94ZZWM,,,214582.0,20250625.0,1.0,100.0,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214582,2025-06-25,Carried Forward,,,,214582.0,20250625.0,,,,,V PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214604,2022-06-23,Carried Forward,,,,214604.0,20220623.0,,,,,MM PVC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214604,2022-06-23,Carried Forward,,,,214604.0,20220623.0,,,,,MM PVC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214604,2022-06-23,Carried Forward,,,,214604.0,20220623.0,,,,,MM PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214612,2021-06-25,Carried Forward,,,,214612.0,20210625.0,,,,,MM PVC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214612,2021-06-25,Carried Forward,,,,214612.0,20210625.0,,,,,MM PVC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214612,2021-06-25,Carried Forward,,,,214612.0,20210625.0,,,,,MM PVC,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
214639,2022-07-26,Brought Forward,,,,214639.0,20220726.0,,,,,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-07-26,WRO,00000000000528,0200PRMRCZZWM,268.00,,,214639.0,20220726.0,200.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-08-10,GRN,00026300,15000.00,"900,000.00",,,214639.0,20220810.0,15000.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-08-18,ISS,138494,1,0602ELP92ZZWM,,,214639.0,20220818.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-08-18,ISS,138268,1,1200ELP20ZZHO,,,214639.0,20220818.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-08-22,ISS,138497,1,0602ELP24ZZWM,,,214639.0,20220822.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-08-23,ISS,140562,1,0602ELP92ZZWM,,,214639.0,20220823.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-08-23,ISS,140556,3,0602ELP92ZZWM,,,214639.0,20220823.0,3.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-08-23,ISS,138492,5,0602ELP92ZZWM,,,214639.0,20220823.0,5.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-08-23,ISS,140551,1,0602ELP92ZZWM,,,214639.0,20220823.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-08-23,ISS,140554,1,0602ELP92ZZWM,,,214639.0,20220823.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-08-23,ISS,140602,1,0602ELP92ZZWM,,,214639.0,20220823.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-09-07,ISS,140605,1,0602ELP92ZZWM,,,214639.0,20220907.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-09-07,ISS,138246,4,0602ELP92ZZWM,,,214639.0,20220907.0,4.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-09-08,ISS,140582,2,0602ELP92ZZWM,,,214639.0,20220908.0,2.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-09-12,ISS,138495,4,0602ELP92ZZWM,,,214639.0,20220912.0,4.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-10-03,ISS,138445,1,0602ELP93ZZWM,,,214639.0,20221003.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-10-11,ISS,140599,1,0602ELP92ZZWM,,,214639.0,20221011.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-10-24,ISS,139911,1,0602ELP93ZZWM,,,214639.0,20221024.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-11-01,ISS,141562,1,0602ELP91ZZWM,,,214639.0,20221101.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-11-01,ISS,139904,6,0602ELP93ZZWM,,,214639.0,20221101.0,6.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-11-11,ISS,136345.,1,0602ELP92ZZWM,,,214639.0,20221111.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-11-21,ISS,139988,1,0602ELP92ZZWM,,,214639.0,20221121.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-11-21,ISS,140644,1,0602ELP92ZZWM,,,214639.0,20221121.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2022-12-14,GRN,00027224,20000.00,"1,200,000.00",,,214639.0,20221214.0,20000.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-01-10,ISS,141352,1,0602ELP91ZZWM,,,214639.0,20230110.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-01-16,ISS,139925,2,0602ELP94ZZWM,,,214639.0,20230116.0,2.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-01-16,ISS,141360,2,0602ELP24ZZWM,,,214639.0,20230116.0,2.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-02-07,ISS,141398,1,0602ELP94ZZWM,,,214639.0,20230207.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-02-07,ISS,141654,1,0602ELP94ZZWM,,,214639.0,20230207.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-03-03,GRN,00027896,5000.00,"300,000.00",,,214639.0,20230303.0,5000.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-03-06,ISS,141657,1,0602ELP92ZZWM,,,214639.0,20230306.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-03-08,ISS,131476,1,0602ELP93ZZWM,,,214639.0,20230308.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-03-09,ISS,141624,1,0602ELP93ZZWM,,,214639.0,20230309.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-03-09,ISS,137670,1,0602ELP92ZZWM,,,214639.0,20230309.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-03-28,ISS,107286,1,0602ELP93ZZWM,,,214639.0,20230328.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-04-18,ISS,141630,1,0602ELP93ZZWM,,,214639.0,20230418.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-04-18,ISS,135821,1,0602ELP93ZZWM,,,214639.0,20230418.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-04-18,ISS,141635,1,0602ELP91ZZWM,,,214639.0,20230418.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-04-18,ISS,140646,1,0602ELP92ZZWM,,,214639.0,20230418.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-05-04,ISS,140836,1,0602ELP94ZZWM,,,214639.0,20230504.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-05-16,ISS,140838,2,0602ELP91ZZWM,,,214639.0,20230516.0,2.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-05-16,ISS,141232,1,0602ELP91ZZWM,,,214639.0,20230516.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-05-16,ISS,140362,7,0602WWP27ZZWM,,,214639.0,20230516.0,7.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-05-22,ISS,143485,6,0602ELP24ZZWM,,,214639.0,20230522.0,6.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-05-22,ISS,141647,5,0602ELP92ZZWM,,,214639.0,20230522.0,5.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-05-22,ISS,140356,1,0602ELP92ZZWM,,,214639.0,20230522.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-05-22,ISS,140359,2,0602ELP92ZZWM,,,214639.0,20230522.0,2.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-05-31,ISS,141260,5,0602WAP36ZZWM,,,214639.0,20230531.0,5.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-05-31,ISS,140374,1,0602ELP92ZZWM,,,214639.0,20230531.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-01,ISS,140364,1,0602ELP92ZZWM,,,214639.0,20230601.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-01,ISS,140372,5,0602ELP92ZZWM,,,214639.0,20230601.0,5.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-01,ISS,140378,1,0602ELP94ZZWM,,,214639.0,20230601.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-09,ISS,141529,3,0602ELP91ZZWM,,,214639.0,20230609.0,3.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-09,ISS,140390,1,0602ELP92ZZWM,,,214639.0,20230609.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-09,ISS,140389,1,0602ELP92ZZWM,,,214639.0,20230609.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-09,ISS,140395,2,0602ELP92ZZWM,,,214639.0,20230609.0,2.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-09,ISS,140394,1,0602ELP92ZZWM,,,214639.0,20230609.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-27,ISS,141539,7,0602ELP24ZZWM,,,214639.0,20230627.0,7.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-27,ISS,122969,1,0602ELQ38ZZHO,,,214639.0,20230627.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-27,ISS,140396,1,0602ELP94ZZWM,,,214639.0,20230627.0,1.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-27,ISS,141104,7,1200PRP86ZZWM,,,214639.0,20230627.0,7.0,100.0,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-06-27,Carried Forward,,,,214639.0,20230627.0,,,,,MM CONSENTRIC,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
214639,2023-07-20,Brought Forward,,,,214639.0,20230720.0,,,,,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-07-20,ISS,139944,3,0602ELP26ZZWM,,,214639.0,20230720.0,3.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-07-20,ISS,141541,1,0602ELP91ZZWM,,,214639.0,20230720.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-07-20,ISS,144409,1,0602ELP92ZZWM,,,214639.0,20230720.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-07-20,ISS,144408,3,0602ELP92ZZWM,,,214639.0,20230720.0,3.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-08-03,ISS,139823,1,0602ELP91ZZWM,,,214639.0,20230803.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-08-03,ISS,144416,2,0602ELP92ZZWM,,,214639.0,20230803.0,2.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-08-08,ISS,137927,1,0602ELP92ZZWM,,,214639.0,20230808.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-08-08,ISS,144417,1,0602ELP92ZZWM,,,214639.0,20230808.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-08-10,ISS,144755,2,1200ELP20ZZHO,,,214639.0,20230810.0,2.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-08-10,ISS,144419,1,0602ELP92ZZWM,,,214639.0,20230810.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-08-10,ISS,122970,1,0602ELP94ZZWM,,,214639.0,20230810.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-08-15,ISS,139846,6,0602ELP24ZZWM,,,214639.0,20230815.0,6.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-08-15,ISS,144422,2,1200ELP20ZZHO,,,214639.0,20230815.0,2.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-08-15,ISS,144756,3,1200ELP20ZZHO,,,214639.0,20230815.0,3.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-09-06,ISS,144773,1,0602ELP92ZZWM,,,214639.0,20230906.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-09-11,ISS,144153,1,0602ELP92ZZWM,,,214639.0,20230911.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-09-22,ISS,144157,1,0602ELP92ZZWM,,,214639.0,20230922.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-10-18,ISS,140166,3,0602ELP91ZZWM,,,214639.0,20231018.0,3.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-10-18,ISS,144169,2,0602ELP92ZZWM,,,214639.0,20231018.0,2.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-10-18,ISS,140163,2,0602ELP24ZZWM,,,214639.0,20231018.0,2.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-10-18,ISS,144772,1,0602ELP92ZZWM,,,214639.0,20231018.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-10-18,ISS,144162,1,0602ELP92ZZWM,,,214639.0,20231018.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-10-19,ISS,144177,1,0602ELP92ZZWM,,,214639.0,20231019.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-10-19,ISS,137930,1,0602ELP92ZZWM,,,214639.0,20231019.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-10-19,ISS,141683,3,0602ELP92ZZWM,,,214639.0,20231019.0,3.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-10-23,ISS,144178,2,0602ELP92ZZWM,,,214639.0,20231023.0,2.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-11-01,ISS,141686,1,0602ELP92ZZWM,,,214639.0,20231101.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-11-01,ISS,141687,1,0602ELP92ZZWM,,,214639.0,20231101.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-11-02,ISS,144774,1,0602ELP92ZZWM,,,214639.0,20231102.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-11-07,ISS,140181,1,0602ELP25ZZWM,,,214639.0,20231107.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-11-07,ISS,144188,7,0602ELP92ZZWM,,,214639.0,20231107.0,7.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-11-07,ISS,144187,1,0602ELP92ZZWM,,,214639.0,20231107.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-11-08,ISS,140179,1,0602ELP92ZZWM,,,214639.0,20231108.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-12-11,ISS,144190,1,0602ELP92ZZWM,,,214639.0,20231211.0,1.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-12-11,ISS,141689,3,0602ELP92ZZWM,,,214639.0,20231211.0,3.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
214639,2023-12-11,ISS,141695,2,0602ELP92ZZWM,,,214639.0,20231211.0,2.0,100.0,MM CONSENTRIC,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
