source_file,page_number,supplier_code,supplier_name,transaction_date,transaction_type,reference,amount,additional_info,document_type,report_period,file_type,report_period_start,report_period_end,original_report_period,reference_normalized
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-02-09,INV,0001016545,1035.0,213406,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016545
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-02-09,INV,0001016546,8530.34,213781,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016546
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-02-09,INV,0001016548,4370.0,213872,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016548
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-02-09,CHQ,32800,146782.89,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,32800
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016830,1910.08,214056,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016830
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016831,11385.0,214197,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016831
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016832,2860.12,214280,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016832
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016833,6050.24,215051,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016833
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016834,287.5,215158,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016834
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016835,287.5,215159,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016835
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016836,517.5,215160,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016836
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016837,480.02,215539,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016837
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016838,1035.0,215540,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016838
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016839,322.0,215542,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016839
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016840,667.0,215543,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016840
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016841,1035.0,215544,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016841
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016842,517.5,215545,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016842
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016843,517.5,215546,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016843
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016844,280.01,215551,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016844
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016845,760.04,215552,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016845
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016859,402.5,215155,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016859
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016860,1850.07,215637,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016860
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016861,517.5,215541,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016861
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016862,780.0,214672,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016862
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016863,615.25,215549,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016863
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016864,517.5,215548,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016864
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016865,1121.25,215157,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016865
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,0001016866,805.0,215538,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1016866
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,CHQ,33635,28912.01,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,33635
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-22,CHQ,33668,6609.07,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,33668
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-06,INV,0001017047,7600.3,213051,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017047
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-06,CHQ,34211,7600.3,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,34211
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-19,INV,0001017090,10450.42,215602,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017090
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-19,INV,0001017091,5100.2,216237,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017091
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-19,CHQ,34271,50464.56,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,34271
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,0001017092,4970.2,216224,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017092
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,3,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,0001017097,517.5,215156,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017097
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,0001017098,2360.16,214476,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017098
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,0001017099,1530.06,215958,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017099
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,0001017100,1095.04,215779,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017100
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,0001017101,1300.05,215780,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017101
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,0001017102,2970.12,215959,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017102
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,0001017103,9720.39,216236,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017103
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,0001017104,10450.42,217922,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017104
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017204,1050.0,214801,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017204
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017205,1650.07,215152,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017205
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017206,5100.2,215153,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017206
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017208,1121.25,215547,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017208
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017209,805.0,215550,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017209
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017210,20900.84,215564,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017210
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017213,20900.84,215565,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017213
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017214,2240.09,215582,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017214
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017215,29161.17,215660,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017215
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017216,20900.84,215788,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017216
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017219,3790.15,213871,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017219
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017220,2185.08,214480,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017220
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017221,14650.59,214482,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017221
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017222,517.5,214799,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017222
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017223,517.5,214800,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017223
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017224,29161.17,215661,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017224
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017225,20900.84,215790,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017225
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017226,10450.42,216455,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017226
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017227,4720.19,216898,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017227
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,0001017228,880.04,217349,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017228
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,CHQ,34835,191086.28,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,34835
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,CHQ,34836,517.5,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,34836
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017248,1035.0,218271,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017248
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017249,517.5,218270,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017249
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017250,517.5,218280,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017250
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017251,1755.0,218279,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017251
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017252,1035.0,218278,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017252
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017253,592.25,218277,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017253
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017255,960.04,218276,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017255
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017256,960.04,218275,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017256
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017257,1035.0,218274,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017257
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017258,517.5,218273,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017258
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017259,565.03,218272,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017259
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017260,1755.0,218281,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017260
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017261,1552.5,218282,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017261
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017263,1035.0,218266,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017263
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017264,517.5,218267,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017264
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017265,1170.0,218268,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017265
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017267,575.0,218269,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017267
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017268,2780.11,218226,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017268
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,0001017269,3900.16,218305,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017269
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-11,CHQ,34989,22775.13,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,34989
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-17,INV,0001017338,1035.0,213133,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017338
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-19,CHQ,35017,1035.0,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,35017
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-23,INV,0001017399,8267.82,217717,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017399
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-23,INV,0001017407,480.02,218265,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017407
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-25,INV,0001017485,10410.42,218619,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017485
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-29,INV,0001017502,1035.0,213132,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017502
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,0001017536,1810.08,218943,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017536
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,0001017547,5310.22,217503,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017547
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,0001017548,2500.1,217525,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017548
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,0001017549,5190.2,217630,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017549
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,0001017551,603.75,217716,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017551
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,0001017554,1115.5,217715,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017554
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,0001017555,517.5,217713,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017555
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,0001017556,1132.75,217714,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,1017556
1-HR185 - Transactions per Supplier - 202207 - 202306.pdf,5,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,CHQ,35606,11445.42,777,HR185_transaction,2022-07-01,PDF,2022-07-01,2023-06-30,202207-202306,35606
